,property_id,date_obtained,price,livable_area,heating_type,has_photovoltaic_panels,has_double_glazing,number_of_bathrooms,number_of_bedrooms,number_of_toilets,has_living_room,has_attic,has_basement,has_terrace,terrace_surface,has_garden,garden_surface,energy_label,primary_energy_consumption,postal_code,latitude,longitude,year_built,building_condition,property_size,flood_zone_type,cadastral_income,age,price_sq,property_type_HOUSE
70267,20147596,2024-09-19,319.5,133.0,GAS,False,True,1.0,3.0,1.0,True,True,False,True,0.0,False,0.0,F,507.0,9940,51.1034497,3.6828022,1972.0,TO_BE_DONE_UP,570.0,NON_FLOOD_ZONE,875.0,52.0,2.4022556390977443,True
29328,20163672,2024-09-19,335.0,93.0,GAS,False,True,1.0,2.0,1.0,False,False,False,True,1.0,False,0.0,B,162.0,9000,51.0414295,3.7340038,,GOOD,,NON_FLOOD_ZONE,966.0,,3.6021505376344085,False
42538,20072803,2024-09-19,335.0,125.0,GAS,True,True,1.0,2.0,1.0,True,False,False,False,0.0,False,0.0,D,311.0,9940,51.1179719,3.6851004,1964.0,Unknown,583.0,NON_FLOOD_ZONE,300.0,60.0,2.68,True
1382,20023193,2024-09-19,425.0,257.0,GAS,True,False,2.0,4.0,2.0,False,False,False,True,0.0,True,290.0,C,229.0,9940,51.1752085,3.7719292,1957.0,GOOD,572.0,Unknown,947.0,67.0,1.6536964980544746,True
2646,20149053,2024-09-19,195.0,42.0,GAS,False,True,1.0,1.0,1.0,False,False,False,False,0.0,False,0.0,B,198.0,9000,51.05045089999999,3.7335513,2011.0,AS_NEW,,Unknown,698.0,13.0,4.642857142857143,False
98009,20170673,2024-09-19,645.0,239.0,Unknown,False,False,1.0,3.0,2.0,True,False,False,False,0.0,False,0.0,B,181.0,9050,51.0414944,3.7437401,,GOOD,122.0,NON_FLOOD_ZONE,1275.0,,2.698744769874477,True
5365,20168142,2024-09-19,375.0,70.0,Unknown,False,True,1.0,2.0,1.0,False,False,True,True,20.0,False,0.0,C,203.0,9000,51.0377822,3.711560399999999,,JUST_RENOVATED,,Unknown,808.0,,5.357142857142857,False
74671,20159600,2024-09-19,539.0,235.0,GAS,False,False,1.0,3.0,2.0,False,False,False,True,40.0,True,910.0,B,151.0,9820,50.955714,3.6951862,1949.0,GOOD,1015.0,Unknown,602.0,75.0,2.293617021276596,True
122228,20167524,2024-09-20,539.0,126.0,Unknown,True,True,1.0,3.0,1.0,True,False,False,True,26.0,False,0.0,A,67.77248355263157,9000,51.03285839999999,3.7075596,2024.0,AS_NEW,,NON_FLOOD_ZONE,1210.0,0.0,4.277777777777778,False
85370,20143815,2024-09-20,237.5,167.0,GAS,False,True,1.0,4.0,1.0,True,True,False,False,0.0,False,0.0,E,485.0,9040,51.0725466,3.752296499999999,1932.0,Unknown,574.0,Unknown,668.0,92.0,1.4221556886227544,True
111112,20185522,2024-09-20,450.0,145.0,Unknown,False,False,1.0,3.0,1.0,True,False,True,False,0.0,False,0.0,B,133.0,9000,51.0779068,3.7312642,1936.0,GOOD,125.0,Unknown,334.0,88.0,3.103448275862069,True
126596,20154909,2024-09-20,459.0,148.0,Unknown,False,True,1.0,3.0,2.0,True,False,False,True,0.0,False,0.0,B,157.0,9940,51.1051304,3.6768557,1966.0,GOOD,0.0,NON_FLOOD_ZONE,644.0,58.0,3.1013513513513513,True
122836,20159648,2024-09-20,275.0,74.0,GAS,False,True,1.0,1.0,1.0,True,False,True,False,0.0,False,0.0,B,122.0,9000,51.0303541,3.7125802,1960.0,GOOD,,NON_FLOOD_ZONE,919.0,64.0,3.7162162162162162,False
61186,20167520,2024-09-20,549.0,126.0,Unknown,True,True,1.0,3.0,1.0,True,False,False,True,26.0,False,0.0,A,67.77248355263157,9000,51.03285839999999,3.7075596,2024.0,AS_NEW,,NON_FLOOD_ZONE,1225.0,0.0,4.357142857142857,False
119181,20159410,2024-09-20,573.0,190.0,Unknown,False,False,1.0,4.0,2.0,True,False,True,False,0.0,False,0.0,B,174.0,9000,51.058566,3.6927671,,GOOD,120.0,NON_FLOOD_ZONE,656.0,,3.0157894736842104,True
61609,20172668,2024-09-20,250.0,72.0,GAS,False,True,1.0,2.0,1.0,False,False,False,True,18.0,False,0.0,B,110.0,9000,51.0544441,3.702565299999999,1977.0,Unknown,,NON_FLOOD_ZONE,897.0,47.0,3.4722222222222223,False
41204,20144625,2024-09-20,395.0,184.0,GAS,False,True,1.0,3.0,1.0,False,False,False,False,0.0,False,0.0,B,185.0,9050,51.034909,3.747245,,AS_NEW,75.0,Unknown,596.0,,2.1467391304347827,True
116457,20167522,2024-09-20,529.0,126.0,Unknown,True,True,1.0,3.0,1.0,True,False,False,True,26.0,False,0.0,A,67.77248355263157,9000,51.03285839999999,3.7075596,2024.0,AS_NEW,,NON_FLOOD_ZONE,1196.0,0.0,4.198412698412699,False
93265,20150099,2024-09-20,485.0,231.0,FUELOIL,False,True,1.0,4.0,2.0,True,True,False,True,0.0,False,0.0,F,590.0,9051,51.0243717,3.674677,1956.0,GOOD,1070.0,NON_FLOOD_ZONE,1620.0,68.0,2.0995670995670994,True
54505,20167519,2024-09-20,459.0,94.0,Unknown,True,True,1.0,2.0,1.0,True,False,False,True,13.0,False,0.0,A,67.77248355263157,9000,51.03285839999999,3.7075596,2024.0,AS_NEW,,NON_FLOOD_ZONE,1091.0,0.0,4.882978723404255,False
27362,20148295,2024-09-20,399.0,175.0,GAS,False,False,1.0,3.0,2.0,True,True,False,False,0.0,False,0.0,B,200.0,9040,51.0657842,3.7604336,,GOOD,162.0,Unknown,908.0,,2.28,True
94448,20155518,2024-09-20,400.0,111.0,Unknown,True,True,2.0,3.0,2.0,True,False,True,True,27.0,False,0.0,A,67.77248355263157,9000,51.0274241,3.696983,2025.0,AS_NEW,,NON_FLOOD_ZONE,1003.0,-1.0,3.6036036036036037,False
50445,20101756,2024-09-20,340.0,98.0,GAS,False,True,1.0,2.0,1.0,True,False,False,True,9.0,False,0.0,A,99.0,9050,51.0287089,3.747468,,JUST_RENOVATED,,NON_FLOOD_ZONE,914.0,,3.4693877551020407,False
56365,20167521,2024-09-20,454.5,94.0,Unknown,True,True,1.0,2.0,1.0,True,False,False,True,26.0,False,0.0,A,67.77248355263157,9000,51.03285839999999,3.7075596,2024.0,AS_NEW,,NON_FLOOD_ZONE,1085.0,0.0,4.835106382978723,False
42326,20102008,2024-09-20,379.0,142.0,Unknown,True,True,1.0,3.0,2.0,True,False,False,False,0.0,True,65.0,A,39.0,9940,51.1134485,3.707206,,AS_NEW,148.0,NON_FLOOD_ZONE,324.0,,2.6690140845070425,True
91329,20145940,2024-09-20,250.0,66.0,ELECTRIC,False,False,1.0,1.0,1.0,False,False,False,False,0.0,False,0.0,B,144.0,9000,51.0528734,3.7189501,2001.0,GOOD,,Unknown,801.0,23.0,3.787878787878788,False
120918,20140168,2024-09-20,429.0,150.0,Unknown,False,False,2.0,2.0,2.0,True,False,False,True,24.0,False,0.0,B,153.0,9000,51.0527812,3.755017499999999,,GOOD,,NON_FLOOD_ZONE,1047.0,,2.86,False
39776,20148286,2024-09-20,435.25,230.0,FUELOIL,False,False,1.0,4.0,2.0,True,True,True,False,0.0,False,0.0,D,397.0,9040,51.0604378,3.755017799999999,1936.0,Unknown,130.0,Unknown,743.0,88.0,1.892391304347826,True
69640,20164983,2024-09-20,467.0,135.0,GAS,False,True,1.0,3.0,1.0,False,False,False,True,45.0,False,0.0,A+,43.0,9000,51.073864,3.7300383,,JUST_RENOVATED,,Unknown,1103.0,,3.4592592592592593,False
107681,20174645,2024-09-20,895.0,178.0,Unknown,False,True,1.0,3.0,2.0,True,False,True,True,0.0,True,120.0,D,342.0,9000,51.0282515,3.7132677,1949.0,GOOD,436.0,NON_FLOOD_ZONE,1606.0,75.0,5.02808988764045,True
64444,20114646,2024-09-20,369.0,166.0,Unknown,False,True,1.0,3.0,2.0,True,False,False,True,15.0,False,0.0,D,346.0,9050,51.0451723,3.7650874,1963.0,AS_NEW,177.0,Unknown,676.0,61.0,2.2228915662650603,True
75652,20148547,2024-09-20,230.0,117.0,ELECTRIC,False,True,1.0,2.0,1.0,False,False,False,False,0.0,False,0.0,D,374.0,9040,51.0648269,3.7608428,1979.0,TO_BE_DONE_UP,,NON_FLOOD_ZONE,750.0,45.0,1.9658119658119657,False
125352,20174105,2024-09-20,199.0,45.0,GAS,False,True,1.0,2.0,1.0,False,False,False,False,0.0,False,0.0,B,170.0,9000,51.0459605,3.7217967,1975.0,Unknown,,NON_FLOOD_ZONE,669.0,49.0,4.4222222222222225,False
46502,20179954,2024-09-23,490.0,114.0,Unknown,False,False,1.0,2.0,1.0,True,False,True,True,0.0,False,0.0,B,107.0,9000,51.0502255,3.7340451,1850.0,GOOD,,Unknown,1137.0,174.0,4.298245614035087,False
29045,20096255,2024-09-23,263.668,75.0,GAS,True,True,1.0,1.0,1.0,False,False,False,False,0.0,False,0.0,A,30.0,9940,51.1211856,3.7206497,,GOOD,,NON_FLOOD_ZONE,800.0,,3.515573333333333,False
106264,10761786,2024-09-23,339.0,108.0,GAS,False,True,1.0,3.0,1.0,True,False,False,True,0.0,False,0.0,B,113.0,9940,51.1100453,3.7042518,2004.0,GOOD,,NON_FLOOD_ZONE,837.0,20.0,3.138888888888889,False
39503,20179955,2024-09-23,685.0,311.0,Unknown,True,False,2.0,4.0,3.0,True,True,False,False,0.0,False,0.0,A,92.0,9940,51.1187267,3.7410627,1880.0,GOOD,2507.0,Unknown,1334.0,144.0,2.202572347266881,True
83003,20172359,2024-09-23,419.0,127.0,GAS,True,True,2.0,3.0,2.0,False,False,False,True,0.0,False,0.0,B,161.0,9000,51.0327041,3.7279668,1918.0,JUST_RENOVATED,49.0,NON_FLOOD_ZONE,356.0,106.0,3.2992125984251968,True
58886,20151647,2024-09-23,329.0,142.0,Unknown,False,True,1.0,3.0,2.0,True,False,False,False,0.0,False,0.0,B,116.0,9940,51.1138092,3.7074617,1942.0,AS_NEW,0.0,NON_FLOOD_ZONE,319.0,82.0,2.316901408450704,True
68101,20166416,2024-09-23,249.0,54.0,GAS,False,True,1.0,1.0,1.0,True,False,True,True,0.0,False,0.0,A,96.0,9000,51.0545508,3.7097716,1972.0,Unknown,,NON_FLOOD_ZONE,779.0,52.0,4.611111111111111,False
8771,20183786,2024-09-23,569.0,180.0,PELLET,False,True,2.0,4.0,2.0,True,False,False,True,0.0,True,70.0,B,142.0,9040,51.0648983,3.748334799999999,1930.0,AS_NEW,200.0,NON_FLOOD_ZONE,1162.0,94.0,3.161111111111111,True
55261,20172232,2024-09-23,319.0,113.0,Unknown,False,False,1.0,2.0,1.0,True,False,False,False,0.0,False,0.0,A,91.0,9000,51.0533115,3.7445423,2015.0,AS_NEW,,Unknown,883.0,9.0,2.8230088495575223,False
32656,20168048,2024-09-24,165.0,93.0,ELECTRIC,False,True,1.0,1.0,1.0,False,False,True,True,11.0,False,0.0,C,221.0,9051,51.0235922,3.694872999999999,1996.0,GOOD,,NON_FLOOD_ZONE,1246.0,28.0,1.7741935483870968,False
107455,20148279,2024-09-24,649.0,232.0,GAS,False,True,2.0,5.0,3.0,True,True,False,True,100.0,False,0.0,B,161.0,9000,51.06783069999999,3.7290914,,AS_NEW,1241.0,Unknown,1281.0,,2.7974137931034484,True
106133,20185540,2024-09-24,439.0,177.0,GAS,False,True,2.0,4.0,2.0,True,False,True,True,26.0,True,143.0,A,97.0,9032,51.0879114,3.7090615,,AS_NEW,279.0,NON_FLOOD_ZONE,571.0,,2.480225988700565,True
121218,20175875,2024-09-24,1250.0,283.0,FUELOIL,False,True,3.0,4.0,3.0,True,True,True,True,0.0,False,0.0,C,281.0,9051,51.0300478,3.6717695,1937.0,GOOD,480.0,POSSIBLE_FLOOD_ZONE,1807.0,87.0,4.41696113074205,True
43624,20171500,2024-09-24,259.0,71.0,GAS,False,False,1.0,1.0,2.0,True,False,True,True,10.0,False,0.0,B,127.0,9000,51.0703352,3.6816332,,GOOD,,NON_FLOOD_ZONE,651.0,,3.647887323943662,False
38466,20153096,2024-09-24,765.0,152.0,Unknown,False,False,1.0,1.0,2.0,True,False,True,False,0.0,False,0.0,A,88.0,9000,51.0782799,3.728072799999999,,AS_NEW,,NON_FLOOD_ZONE,1279.0,,5.032894736842105,False
122241,20093228,2024-09-24,289.0,149.0,ELECTRIC,False,False,1.0,2.0,1.0,True,False,False,False,0.0,False,0.0,F,911.0,9940,51.1774941,3.7756557,1955.0,TO_RENOVATE,0.0,NON_FLOOD_ZONE,745.0,69.0,1.9395973154362416,True
36975,20157431,2024-09-24,269.0,88.0,GAS,False,True,1.0,3.0,1.0,False,False,False,False,0.0,False,0.0,D,382.0,9940,51.1787632,3.7466865,,Unknown,132.0,NON_FLOOD_ZONE,715.0,,3.0568181818181817,True
100616,20162146,2024-09-24,375.0,242.0,Unknown,False,True,1.0,3.0,2.0,True,False,True,False,0.0,True,57.0,E,446.0,9050,51.0310149,3.7444664,1874.0,GOOD,154.0,NON_FLOOD_ZONE,873.0,150.0,1.5495867768595042,True
2088,20166423,2024-09-24,198.0,74.0,Unknown,False,False,1.0,2.0,1.0,True,False,False,False,0.0,False,0.0,F,743.0,9000,51.03268019999999,3.727103099999999,1918.0,TO_RENOVATE,69.0,NON_FLOOD_ZONE,240.0,106.0,2.675675675675676,True
62946,20185804,2024-09-24,539.0,235.0,GAS,False,False,1.0,4.0,2.0,False,False,False,True,40.0,True,910.0,B,151.0,9820,50.955714,3.6951862,1949.0,GOOD,1015.0,Unknown,602.0,75.0,2.293617021276596,True
86928,20084164,2024-09-24,489.0,170.0,GAS,True,True,1.0,4.0,2.0,True,False,False,True,0.0,False,0.0,A,59.0,9940,51.1220869,3.6551622,2011.0,Unknown,312.0,NON_FLOOD_ZONE,839.0,13.0,2.876470588235294,True
13468,20149498,2024-09-24,289.5,74.0,Unknown,False,True,1.0,1.0,1.0,False,False,False,False,0.0,False,0.0,C,279.0,9000,51.0570901,3.7152723,,GOOD,42.0,NON_FLOOD_ZONE,161.0,,3.9121621621621623,True
21857,20149572,2024-09-24,895.0,301.0,Unknown,False,False,2.0,3.0,2.0,True,False,True,False,0.0,False,0.0,C,294.0,9000,51.043899,3.7318941,1890.0,GOOD,129.0,NON_FLOOD_ZONE,1008.0,134.0,2.973421926910299,True
18385,20160263,2024-09-24,149.95,22.0,Unknown,False,True,1.0,1.0,1.0,False,False,False,False,0.0,False,0.0,B,159.0,9000,51.0562082,3.7004922,2012.0,GOOD,,NON_FLOOD_ZONE,427.0,12.0,6.8159090909090905,False
125656,20180179,2024-09-24,498.0,204.0,Unknown,False,False,1.0,3.0,2.0,True,False,False,True,0.0,False,0.0,D,392.0,9040,51.0510488,3.7500573,1918.0,Unknown,134.0,NON_FLOOD_ZONE,813.0,106.0,2.4411764705882355,True
17041,20115005,2024-09-24,345.0,101.0,GAS,False,True,1.0,2.0,2.0,True,False,False,False,0.0,False,0.0,B,139.0,9050,51.031166,3.7628157,1899.0,JUST_RENOVATED,55.0,NON_FLOOD_ZONE,250.0,125.0,3.4158415841584158,True
65554,20148125,2024-09-24,645.0,240.0,GAS,False,True,2.0,3.0,3.0,True,False,False,False,0.0,False,0.0,C,252.0,9000,51.0568655,3.7373861,1840.0,GOOD,103.0,NON_FLOOD_ZONE,479.0,184.0,2.6875,True
19711,20172569,2024-09-24,1250.0,260.0,Unknown,True,True,2.0,4.0,2.0,False,True,False,True,0.0,False,0.0,A,13.0,9051,51.0203903,3.6922731,,AS_NEW,908.0,NON_FLOOD_ZONE,2176.0,,4.8076923076923075,True
127042,20168536,2024-09-24,399.0,136.0,GAS,False,True,1.0,4.0,1.0,True,False,True,True,0.0,False,0.0,C,256.0,9050,51.0377178,3.7455237,,GOOD,83.0,Unknown,602.0,,2.9338235294117645,True
53300,20165240,2024-09-24,347.0,133.0,GAS,False,True,1.0,2.0,2.0,False,True,True,True,0.0,False,0.0,C,215.0,9000,51.0647054,3.7082224,1899.0,Unknown,56.0,Unknown,458.0,125.0,2.6090225563909772,True
49691,20172602,2024-09-24,395.0,113.0,GAS,False,True,1.0,3.0,1.0,False,False,False,True,7.0,False,0.0,A,97.0,9051,51.03057,3.6898116,2016.0,Unknown,,NON_FLOOD_ZONE,1217.0,8.0,3.495575221238938,False
51033,20151019,2024-09-24,355.0,126.0,GAS,False,True,1.0,2.0,1.0,True,False,False,True,12.0,False,0.0,B,164.0,9040,51.0649028,3.7612397,1979.0,AS_NEW,,NON_FLOOD_ZONE,936.0,45.0,2.8174603174603177,False
26850,20154291,2024-09-24,495.0,167.0,GAS,True,True,2.0,3.0,2.0,False,False,True,False,0.0,True,45.0,B,173.0,9040,51.0515409,3.7467804,1899.0,AS_NEW,114.0,NON_FLOOD_ZONE,689.0,125.0,2.964071856287425,True
27927,20160265,2024-09-24,149.95,22.0,Unknown,False,True,1.0,1.0,1.0,False,False,False,False,0.0,False,0.0,B,159.0,9000,51.0562082,3.7004922,2012.0,GOOD,,NON_FLOOD_ZONE,427.0,12.0,6.8159090909090905,False
46867,20182591,2024-09-24,215.0,38.0,GAS,False,True,1.0,1.0,1.0,False,False,False,False,0.0,False,0.0,B,145.0,9000,51.0340716,3.7085203,,Unknown,,Unknown,728.0,,5.657894736842105,False
54854,20172669,2024-09-24,229.0,65.0,GAS,False,True,1.0,2.0,1.0,False,False,True,False,0.0,False,0.0,C,290.0,9000,51.0637435,3.7054652,1899.0,Unknown,36.0,NON_FLOOD_ZONE,327.0,125.0,3.523076923076923,True
110490,20105440,2024-09-24,299.999,95.0,GAS,False,True,1.0,2.0,1.0,False,False,False,False,0.0,True,81.0,B,108.0,9940,51.1745386,3.77236,2011.0,Unknown,,NON_FLOOD_ZONE,792.0,13.0,3.157884210526316,False
79940,20172641,2024-09-25,695.0,238.0,GAS,False,True,1.0,4.0,2.0,False,False,False,False,0.0,False,0.0,B,194.0,9030,51.0856149,3.6903081,1994.0,Unknown,827.0,NON_FLOOD_ZONE,210.0,30.0,2.9201680672268906,True
97169,20178277,2024-09-25,439.0,107.0,GAS,False,False,1.0,2.0,1.0,False,False,False,False,0.0,False,0.0,A,100.0,9031,51.0544555,3.6565999,1980.0,AS_NEW,,Unknown,1062.0,44.0,4.102803738317757,False
44355,20176984,2024-09-25,449.0,110.0,Unknown,False,False,1.0,1.0,1.0,False,True,False,False,0.0,False,0.0,E,466.0,9000,51.06783069999999,3.7290914,,TO_BE_DONE_UP,0.0,NON_FLOOD_ZONE,983.0,,4.081818181818182,True
35798,20146187,2024-09-26,385.0,155.0,GAS,False,True,1.0,3.0,2.0,True,True,True,True,0.0,False,0.0,C,255.0,9030,51.07211960000001,3.6880631,1958.0,GOOD,130.0,NON_FLOOD_ZONE,888.0,66.0,2.4838709677419355,True
123902,20173115,2024-09-26,320.0,170.0,GAS,False,True,1.0,2.0,2.0,False,False,False,False,0.0,False,0.0,B,166.0,9000,51.0656237,3.7266964,1874.0,AS_NEW,45.0,NON_FLOOD_ZONE,741.0,150.0,1.8823529411764706,True
127774,20195207,2024-09-26,225.0,80.0,Unknown,False,True,1.0,2.0,1.0,True,False,False,True,7.0,False,0.0,B,167.0,9940,51.1743332,3.7742595,2008.0,GOOD,,NON_FLOOD_ZONE,743.0,16.0,2.8125,False
12872,20158979,2024-09-26,1050.0,408.0,FUELOIL,False,True,2.0,3.0,4.0,True,False,True,True,0.0,False,0.0,C,226.0,9031,51.04015949999999,3.6110813,1975.0,TO_BE_DONE_UP,5018.0,NON_FLOOD_ZONE,1878.0,49.0,2.573529411764706,True
45446,20200978,2024-09-26,445.0,109.0,Unknown,False,True,1.0,3.0,1.0,False,False,False,True,18.0,False,0.0,A+,43.0,9000,51.0527305,3.6619794,2024.0,Unknown,,NON_FLOOD_ZONE,1070.0,0.0,4.08256880733945,False
70991,20149057,2024-09-26,135.0,19.0,ELECTRIC,False,True,1.0,1.0,1.0,False,False,False,False,0.0,False,0.0,C,206.0,9000,51.0527307,3.7329094,1994.0,Unknown,,Unknown,609.0,30.0,7.105263157894737,False
45067,20165154,2024-09-26,700.0,615.0,GAS,False,False,2.0,5.0,3.0,False,False,False,True,30.0,False,0.0,F,704.0,9000,51.0621503,3.7269671,,TO_RENOVATE,300.0,Unknown,1357.0,,1.1382113821138211,True
70048,20096915,2024-09-26,359.0,110.0,GAS,False,True,1.0,3.0,2.0,False,False,False,False,0.0,False,0.0,C,281.0,9940,51.1260126,3.6786261,,AS_NEW,173.0,NON_FLOOD_ZONE,849.0,,3.2636363636363637,True
56222,20140555,2024-09-26,495.0,340.0,GAS,False,True,2.0,7.0,2.0,True,False,False,True,21.0,False,0.0,B,136.0,9000,51.0575744,3.7353456,1850.0,GOOD,151.0,NON_FLOOD_ZONE,1028.0,174.0,1.4558823529411764,True
92287,20174603,2024-09-26,385.0,132.0,Unknown,False,False,1.0,4.0,2.0,True,False,False,False,0.0,False,0.0,F,543.0,9000,51.0507524,3.7316137,,TO_RENOVATE,0.0,NON_FLOOD_ZONE,505.0,,2.9166666666666665,True
56047,20157172,2024-09-26,235.0,61.0,ELECTRIC,False,True,1.0,1.0,1.0,True,False,False,False,0.0,False,0.0,B,200.0,9000,51.0265351,3.7103456,1999.0,AS_NEW,,NON_FLOOD_ZONE,899.0,25.0,3.8524590163934427,False
103499,20180607,2024-09-26,350.0,104.0,ELECTRIC,False,True,1.0,3.0,2.0,True,False,False,True,14.0,True,225.0,E,478.0,9820,50.95132659999999,3.7341444,1994.0,TO_BE_DONE_UP,501.0,NON_FLOOD_ZONE,582.0,30.0,3.3653846153846154,True
38789,20200979,2024-09-26,445.0,109.0,Unknown,False,True,1.0,3.0,1.0,False,False,False,True,18.0,False,0.0,A+,43.0,9031,51.0527305,3.6619794,2024.0,Unknown,,NON_FLOOD_ZONE,1070.0,0.0,4.08256880733945,False
37646,20195371,2024-09-26,379.0,145.0,Unknown,False,True,1.0,3.0,1.0,False,False,False,True,0.0,False,0.0,B,179.0,9000,51.0643154,3.699912,,JUST_RENOVATED,102.0,Unknown,369.0,,2.613793103448276,True
90539,20154038,2024-09-27,275.0,135.0,GAS,False,True,1.0,3.0,2.0,False,False,False,False,0.0,False,0.0,D,320.0,9000,51.0751456,3.7320172,1899.0,Unknown,90.0,NON_FLOOD_ZONE,237.0,125.0,2.037037037037037,True
82304,20189592,2024-09-27,335.0,80.0,GAS,False,True,1.0,1.0,1.0,False,False,True,True,10.0,False,0.0,B,154.1249146757679,9000,51.0542707,3.7098578,1973.0,GOOD,,Unknown,907.0,51.0,4.1875,False
8965,20159465,2024-09-27,524.0,209.0,GAS,True,True,1.0,3.0,2.0,True,True,False,True,0.0,False,0.0,B,112.0,9042,51.1243819,3.8061816,2014.0,AS_NEW,628.0,NON_FLOOD_ZONE,581.0,10.0,2.507177033492823,True
93323,20156960,2024-09-27,645.0,273.0,FUELOIL,False,True,1.0,4.0,2.0,True,True,False,True,20.0,True,560.0,D,396.0,9051,51.0106718,3.6678538,1974.0,TO_BE_DONE_UP,918.0,NON_FLOOD_ZONE,2141.0,50.0,2.3626373626373627,True
123952,20105195,2024-09-27,369.0,133.0,FUELOIL,False,False,1.0,3.0,2.0,True,False,False,False,0.0,False,0.0,E,480.0,9940,51.1332323,3.659322,1972.0,Unknown,1500.0,NON_FLOOD_ZONE,632.0,52.0,2.774436090225564,True
78593,11357416,2024-09-27,295.0,109.0,WOOD,False,True,1.0,3.0,1.0,False,False,False,False,0.0,False,0.0,E,481.0,9940,51.1567432,3.7338608,,TO_BE_DONE_UP,105.0,Unknown,198.0,,2.706422018348624,True
112644,20108507,2024-09-27,270.0,156.0,ELECTRIC,False,True,2.0,4.0,2.0,False,False,False,True,0.0,False,0.0,F,639.0,9940,51.1143265,3.706689399999999,,TO_BE_DONE_UP,460.0,NON_FLOOD_ZONE,366.0,,1.7307692307692308,True
113889,20160736,2024-09-27,524.0,209.0,GAS,True,True,1.0,3.0,2.0,True,True,False,True,0.0,False,0.0,B,112.0,9000,51.1243819,3.8061816,2014.0,AS_NEW,628.0,NON_FLOOD_ZONE,581.0,10.0,2.507177033492823,True
83199,20172392,2024-09-27,399.9,153.0,GAS,False,True,1.0,3.0,2.0,False,False,False,False,0.0,True,313.0,B,183.0,9940,51.1423105,3.7692974,2006.0,GOOD,397.0,Unknown,718.0,18.0,2.6137254901960785,True
13945,20152820,2024-09-27,374.0,135.0,FUELOIL,False,True,1.0,2.0,2.0,True,True,True,True,0.0,False,0.0,D,374.0,9052,51.00640689999999,3.7109882,1958.0,GOOD,516.0,NON_FLOOD_ZONE,711.0,66.0,2.77037037037037,True
20393,20148438,2024-09-27,1195.0,415.0,GAS,False,True,2.0,6.0,3.0,False,False,True,False,0.0,True,57.0,C,269.0,9000,51.0522516,3.7183642,1792.0,TO_BE_DONE_UP,182.0,NON_FLOOD_ZONE,1060.0,232.0,2.8795180722891565,True
50269,11473873,2024-09-27,216.75,49.0,GAS,False,False,1.0,2.0,1.0,True,False,False,True,1.0,False,0.0,C,220.0,9050,51.03385429999999,3.7636733,1955.0,GOOD,,NON_FLOOD_ZONE,731.0,69.0,4.423469387755102,False
44141,20022914,2024-09-27,590.0,506.0,GAS,False,True,1.0,4.0,3.0,True,False,True,False,0.0,True,500.0,D,352.27910958904107,9940,51.1095116,3.7075285,2007.0,TO_BE_DONE_UP,863.0,NON_FLOOD_ZONE,1193.0,17.0,1.1660079051383399,True
120040,20178597,2024-09-27,599.0,150.0,GAS,False,True,2.0,4.0,2.0,True,False,False,False,0.0,False,0.0,B,128.0,9000,51.048827,3.7343445,1968.0,GOOD,,NON_FLOOD_ZONE,1300.0,56.0,3.993333333333333,False
107824,20141764,2024-09-27,299.0,155.0,Unknown,False,True,1.0,3.0,2.0,False,False,False,False,0.0,False,0.0,C,232.0,9940,51.1842133,3.739583199999999,,AS_NEW,302.0,NON_FLOOD_ZONE,759.0,,1.929032258064516,True
95110,20184028,2024-09-27,215.0,75.0,GAS,False,True,1.0,2.0,1.0,True,False,False,True,1.0,False,0.0,F,632.0,9000,51.0518113,3.7154921,1967.0,TO_BE_DONE_UP,,NON_FLOOD_ZONE,614.0,57.0,2.8666666666666667,False
54520,20168551,2024-09-27,335.0,107.0,GAS,False,True,1.0,2.0,1.0,True,False,False,False,0.0,False,0.0,A,71.0,9000,51.06921089999999,3.6937378,2014.0,GOOD,,Unknown,1131.0,10.0,3.130841121495327,False
128461,20153910,2024-09-27,394.5,116.0,Unknown,False,True,1.0,2.0,1.0,True,False,False,True,10.0,False,0.0,A,44.0,9000,51.0639188,3.7147448,2022.0,Unknown,,NON_FLOOD_ZONE,995.0,2.0,3.4008620689655173,False
7380,20183944,2024-09-27,285.0,168.0,GAS,False,True,1.0,3.0,1.0,True,True,False,False,0.0,False,0.0,D,334.0,9000,51.0763289,3.731656,1954.0,TO_BE_DONE_UP,145.0,NON_FLOOD_ZONE,438.0,70.0,1.6964285714285714,True
128444,11473871,2024-09-27,268.8,73.0,Unknown,False,False,1.0,2.0,1.0,True,False,False,True,2.0,False,0.0,C,214.0,9050,51.0340192,3.7637058,1955.0,GOOD,,NON_FLOOD_ZONE,808.0,69.0,3.682191780821918,False
117864,20148565,2024-09-27,350.0,150.0,GAS,False,False,1.0,4.0,2.0,False,False,False,True,0.0,True,70.0,D,302.0,9000,51.028714,3.7236498,1968.0,TO_RENOVATE,,NON_FLOOD_ZONE,1132.0,56.0,2.3333333333333335,False
38225,20155705,2024-09-27,395.0,137.0,Unknown,False,True,1.0,3.0,2.0,True,True,False,True,0.0,False,0.0,C,246.0,9000,51.0655818,3.7068548,1970.0,GOOD,100.0,NON_FLOOD_ZONE,282.0,54.0,2.883211678832117,True
